strain_collection_id,strain_id,strain_name,gene_id,plate,row,column,plate_control,excluded
MATa-2021ver-384,rec1264,fmp33,S000003697,6,10,2,TRUE,FALSE
MATa-2021ver-384,rec1266,hsp150,S000003695,6,10,4,TRUE,FALSE
MATa-2021ver-384,rec1267,cis3,S000003694,6,10,6,TRUE,FALSE
MATa-2021ver-384,rec1268,far1,S000003693,6,10,8,TRUE,FALSE
MATa-2021ver-384,rec1270,fbp26,S000003691,6,10,10,TRUE,FALSE
MATa-2021ver-384,rec1271,vps35,S000003690,6,10,12,TRUE,FALSE
MATa-2021ver-384,rec1272,ino1,S000003689,6,10,14,TRUE,FALSE
MATa-2021ver-384,rec1273,yjl152w,S000003688,6,10,16,TRUE,FALSE
MATa-2021ver-384,rec1274,sna3,S000003687,6,10,18,TRUE,FALSE
MATa-2021ver-384,rec1275,yjl150w,S000003686,6,10,20,TRUE,FALSE
MATa-2021ver-384,rec1276,das1,S000003685,6,10,22,TRUE,FALSE
MATa-2021ver-384,rec1277,rpa34,S000003684,6,10,24,TRUE,FALSE
MATa-2021ver-384,rec1278,yjl147c,S000003683,6,12,2,TRUE,FALSE
MATa-2021ver-384,rec1279,ids2,S000003682,6,12,4,TRUE,FALSE
MATa-2021ver-384,rec1280,sfh5,S000003681,6,12,6,TRUE,FALSE
MATa-2021ver-384,rec1281,yjl144w,S000003680,6,12,8,TRUE,FALSE
MATa-2021ver-384,rec1283,irc9,S000003678,6,12,10,TRUE,FALSE
MATa-2021ver-384,rec1285,rpb4,S000003676,6,12,12,TRUE,FALSE
MATa-2021ver-384,rec1286,yur1,S000003675,6,12,14,TRUE,FALSE
MATa-2021ver-384,rec1287,tif2,S000003674,6,12,16,TRUE,FALSE
MATa-2021ver-384,rec1290,yjl135w,S000003671,6,12,18,TRUE,FALSE
MATa-2021ver-384,rec1291,lcb3,S000003670,6,12,20,TRUE,FALSE
MATa-2021ver-384,rec1292,mrs3,S000003669,6,12,22,TRUE,FALSE
MATa-2021ver-384,rec1293,yjl132w,S000003668,6,12,24,TRUE,FALSE
MATa-2021ver-384,rec1294,aim23,S000003667,6,14,2,TRUE,FALSE
MATa-2021ver-384,rec1295,ura2,S000003666,6,14,4,TRUE,FALSE
MATa-2021ver-384,rec1296,trk1,S000003665,6,14,6,TRUE,FALSE
MATa-2021ver-384,rec5233,pex30,S000004316,6,14,8,TRUE,FALSE
MATa-2021ver-384,rec5234,rpl38,S000004317,6,14,10,TRUE,FALSE
MATa-2021ver-384,rec5235,ylr326w,S000004318,6,14,12,TRUE,FALSE
MATa-2021ver-384,rec5236,tma10,S000004319,6,14,14,TRUE,FALSE
MATa-2021ver-384,rec5237,nma1,S000004320,6,14,16,TRUE,FALSE
MATa-2021ver-384,rec5238,rec102,S000004321,6,14,18,TRUE,FALSE
MATa-2021ver-384,rec5239,chs5,S000004322,6,14,20,TRUE,FALSE
MATa-2021ver-384,rec5240,jip3,S000004323,6,14,22,TRUE,FALSE
MATa-2021ver-384,rec5241,mid2,S000004324,6,14,24,TRUE,FALSE
MATa-2021ver-384,rec5242,rps25b,S000004325,6,16,2,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,6,16,4,TRUE,FALSE
MATa-2021ver-384,rec5244,nup2,S000004327,6,16,6,TRUE,FALSE
MATa-2021ver-384,rec5250,spo77,S000004333,6,16,8,TRUE,FALSE
MATa-2021ver-384,rec5251,fks1,S000004334,6,16,10,TRUE,FALSE
MATa-2021ver-384,rec5253,rpl26a,S000004336,6,16,12,TRUE,FALSE
MATa-2021ver-384,rec5254,ylr345w,S000004337,6,16,14,TRUE,FALSE
MATa-2021ver-384,rec5257,dic1,S000004340,6,16,16,TRUE,FALSE
MATa-2021ver-384,rec5258,ylr349w,S000004341,6,16,18,TRUE,FALSE
MATa-2021ver-384,rec5259,orm2,S000004342,6,16,20,TRUE,FALSE
MATa-2021ver-384,rec5260,nit3,S000004343,6,16,22,TRUE,FALSE
MATa-2021ver-384,rec5261,ylr352w,S000004344,6,16,24,TRUE,FALSE
MATa-2021ver-384,rec5262,bud8,S000004345,6,2,1,TRUE,FALSE
MATa-2021ver-384,rec5263,tal1,S000004346,6,2,3,TRUE,FALSE
MATa-2021ver-384,rec5265,atg33,S000004348,6,2,5,TRUE,FALSE
MATa-2021ver-384,rec5266,rsc2,S000004349,6,2,7,TRUE,FALSE
MATa-2021ver-384,rec5269,vps38,S000004352,6,2,9,TRUE,FALSE
MATa-2021ver-384,rec5271,ste11,S000004354,6,2,11,TRUE,FALSE
MATa-2021ver-384,rec5272,nmd4,S000004355,6,2,13,TRUE,FALSE
MATa-2021ver-384,rec5273,grx8,S000004356,6,2,15,TRUE,FALSE
MATa-2021ver-384,rec5274,ylr365w,S000004357,6,2,17,TRUE,FALSE
MATa-2021ver-384,rec5275,ylr366w,S000004358,6,2,19,TRUE,FALSE
MATa-2021ver-384,rec5276,rps22b,S000004359,6,2,21,TRUE,FALSE
MATa-2021ver-384,rec5277,mdm30,S000004360,6,2,23,TRUE,FALSE
MATa-2021ver-384,rec5280,rom2,S000004363,6,4,1,TRUE,FALSE
MATa-2021ver-384,rec5281,elo3,S000004364,6,4,3,TRUE,FALSE
MATa-2021ver-384,rec5282,vid22,S000004365,6,4,5,TRUE,FALSE
MATa-2021ver-384,rec5283,ylr374c,S000004366,6,4,7,TRUE,FALSE
MATa-2021ver-384,rec5284,stp3,S000004367,6,4,9,TRUE,FALSE
MATa-2021ver-384,rec5285,psy3,S000004368,6,4,11,TRUE,FALSE
MATa-2021ver-384,rec5286,fbp1,S000004369,6,4,13,TRUE,FALSE
MATa-2021ver-384,rec5289,csr1,S000004372,6,4,15,TRUE,FALSE
MATa-2021ver-384,rec5290,ctf3,S000004373,6,4,17,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,6,4,19,TRUE,FALSE
MATa-2021ver-384,rec5293,iki3,S000004376,6,4,21,TRUE,FALSE
MATa-2021ver-384,rec5294,swc7,S000004377,6,4,23,TRUE,FALSE
MATa-2021ver-384,rec5295,vac14,S000004378,6,6,1,TRUE,FALSE
MATa-2021ver-384,rec5296,reh1,S000004379,6,6,3,TRUE,FALSE
MATa-2021ver-384,rec5297,rps29a,S000004380,6,6,5,TRUE,FALSE
MATa-2021ver-384,rec5299,ecm19,S000004382,6,6,7,TRUE,FALSE
MATa-2021ver-384,rec5301,art10,S000004384,6,6,9,TRUE,FALSE
MATa-2021ver-384,rec5302,atp10,S000004385,6,6,11,TRUE,FALSE
MATa-2021ver-384,rec5304,cox8,S000004387,6,6,13,TRUE,FALSE
MATa-2021ver-384,rec5307,ski2,S000004390,6,6,15,TRUE,FALSE
MATa-2021ver-384,rec5309,ylr400w,S000004392,6,6,17,TRUE,FALSE
MATa-2021ver-384,rec5310,dus3,S000004393,6,6,19,TRUE,FALSE
MATa-2021ver-384,rec5311,ylr402w,S000004394,6,6,21,TRUE,FALSE
MATa-2021ver-384,rec5313,fld1,S000004396,6,6,23,TRUE,FALSE
MATa-2021ver-384,rec5314,dus4,S000004397,6,8,1,TRUE,FALSE
MATa-2021ver-384,rec5316,ylr407w,S000004399,6,8,3,TRUE,FALSE
MATa-2021ver-384,rec5317,bls1,S000004400,6,8,5,TRUE,FALSE
MATa-2021ver-384,rec5319,vip1,S000004402,6,8,7,TRUE,FALSE
MATa-2021ver-384,rec5320,ber1,S000004404,6,8,9,TRUE,FALSE
MATa-2021ver-384,rec5321,ina1,S000004405,6,8,11,TRUE,FALSE
MATa-2021ver-384,rec5322,pun1,S000004406,6,8,13,TRUE,FALSE
MATa-2021ver-384,rec5323,ylr415c,S000004407,6,8,15,TRUE,FALSE
MATa-2021ver-384,rec5324,ylr416c,S000004408,6,8,17,TRUE,FALSE
MATa-2021ver-384,rec5325,vps36,S000004409,6,8,19,TRUE,FALSE
MATa-2021ver-384,rec5326,cdc73,S000004410,6,8,21,TRUE,FALSE
MATa-2021ver-384,rec5328,rpn13,S000004413,6,8,23,TRUE,FALSE
MATa-2021ver-384,rec5137,ecm22,S000004218,6,10,1,TRUE,FALSE
MATa-2021ver-384,rec5140,bna5,S000004221,6,10,3,TRUE,FALSE
MATa-2021ver-384,rec5141,ylr232w,S000004222,6,10,5,TRUE,FALSE
MATa-2021ver-384,rec5142,est1,S000004223,6,10,7,TRUE,FALSE
MATa-2021ver-384,rec5143,top3,S000004224,6,10,9,TRUE,FALSE
MATa-2021ver-384,rec5144,ylr235c,S000004225,6,10,11,TRUE,FALSE
MATa-2021ver-384,rec5145,ylr236c,S000004226,6,10,13,TRUE,FALSE
MATa-2021ver-384,rec5147,far10,S000004228,6,10,15,TRUE,FALSE
MATa-2021ver-384,rec5148,lip2,S000004229,6,10,17,TRUE,FALSE
MATa-2021ver-384,rec5150,csc1,S000004231,6,10,19,TRUE,FALSE
MATa-2021ver-384,rec5151,arv1,S000004232,6,10,21,TRUE,FALSE
MATa-2021ver-384,rec5156,irc20,S000004237,6,10,23,TRUE,FALSE
MATa-2021ver-384,rec5157,rck2,S000004238,6,12,1,TRUE,FALSE
MATa-2021ver-384,rec5159,ssp120,S000004240,6,12,3,TRUE,FALSE
MATa-2021ver-384,rec5160,sym1,S000004241,6,12,5,TRUE,FALSE
MATa-2021ver-384,rec5161,ylr252w,S000004242,6,12,7,TRUE,FALSE
MATa-2021ver-384,rec5162,mcp2,S000004243,6,12,9,TRUE,FALSE
MATa-2021ver-384,rec5163,ndl1,S000004244,6,12,11,TRUE,FALSE
MATa-2021ver-384,rec5164,ylr255c,S000004245,6,12,13,TRUE,FALSE
MATa-2021ver-384,rec5166,ylr257w,S000004247,6,12,15,TRUE,FALSE
MATa-2021ver-384,rec5167,gsy2,S000004248,6,12,17,TRUE,FALSE
MATa-2021ver-384,rec5169,lcb5,S000004250,6,12,19,TRUE,FALSE
MATa-2021ver-384,rec5170,vps63,S000004251,6,12,21,TRUE,FALSE
MATa-2021ver-384,rec5171,ypt6,S000004252,6,12,23,TRUE,FALSE
MATa-2021ver-384,rec5172,red1,S000004253,6,14,1,TRUE,FALSE
MATa-2021ver-384,rec5173,rps28b,S000004254,6,14,3,TRUE,FALSE
MATa-2021ver-384,rec5174,nej1,S000004255,6,14,5,TRUE,FALSE
MATa-2021ver-384,rec5175,pdr8,S000004256,6,14,7,TRUE,FALSE
MATa-2021ver-384,rec5176,bop2,S000004257,6,14,9,TRUE,FALSE
MATa-2021ver-384,rec5177,sec22,S000004258,6,14,11,TRUE,FALSE
MATa-2021ver-384,rec5178,ylr269c,S000004259,6,14,13,TRUE,FALSE
MATa-2021ver-384,rec5179,dcs1,S000004260,6,14,15,TRUE,FALSE
MATa-2021ver-384,rec5180,ylr271w,S000004261,6,14,17,TRUE,FALSE
MATa-2021ver-384,rec5182,pig1,S000004263,6,14,19,TRUE,FALSE
MATa-2021ver-384,rec5187,ylr278c,S000004268,6,14,21,TRUE,FALSE
MATa-2021ver-384,rec5188,ylr279w,S000004269,6,14,23,TRUE,FALSE
MATa-2021ver-384,rec5189,ylr280c,S000004270,6,16,1,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,6,16,3,TRUE,FALSE
MATa-2021ver-384,rec5190,ylr281c,S000004271,6,16,5,TRUE,FALSE
MATa-2021ver-384,rec5191,ylr282c,S000004272,6,16,7,TRUE,FALSE
MATa-2021ver-384,rec5192,ylr283w,S000004273,6,16,9,TRUE,FALSE
MATa-2021ver-384,rec5193,eci1,S000004274,6,16,11,TRUE,FALSE
MATa-2021ver-384,rec5194,nnt1,S000004275,6,16,13,TRUE,FALSE
MATa-2021ver-384,rec5196,ylr287c,S000004277,6,16,15,TRUE,FALSE
MATa-2021ver-384,rec5197,rps30a,S000004278,6,16,17,TRUE,FALSE
MATa-2021ver-384,rec5198,mec3,S000004279,6,16,19,TRUE,FALSE
MATa-2021ver-384,rec5199,guf1,S000004280,6,16,21,TRUE,FALSE
MATa-2021ver-384,rec5200,ylr290c,S000004281,6,16,23,TRUE,FALSE
MATa-2021ver-384,rec5202,sec72,S000004283,6,1,2,TRUE,FALSE
MATa-2021ver-384,rec5204,ylr294c,S000004285,6,1,4,TRUE,FALSE
MATa-2021ver-384,rec5205,atp14,S000004286,6,1,6,TRUE,FALSE
MATa-2021ver-384,rec5206,ylr296w,S000004287,6,1,8,TRUE,FALSE
MATa-2021ver-384,rec5207,ylr297w,S000004288,6,1,10,TRUE,FALSE
MATa-2021ver-384,rec5209,ecm38,S000004290,6,1,12,TRUE,FALSE
MATa-2021ver-384,rec5210,exg1,S000004291,6,1,14,TRUE,FALSE
MATa-2021ver-384,rec5211,met17,S000004294,6,1,16,TRUE,FALSE
MATa-2021ver-384,rec5212,aco1,S000004295,6,1,18,TRUE,FALSE
MATa-2021ver-384,rec5214,ubc12,S000004297,6,1,20,TRUE,FALSE
MATa-2021ver-384,rec5215,cda1,S000004298,6,1,22,TRUE,FALSE
MATa-2021ver-384,rec5216,cda2,S000004299,6,1,24,TRUE,FALSE
MATa-2021ver-384,rec5217,imh1,S000004300,6,3,2,TRUE,FALSE
MATa-2021ver-384,rec5219,ylr311c,S000004302,6,3,4,TRUE,FALSE
MATa-2021ver-384,rec5220,ylr312c,S000004303,6,3,6,TRUE,FALSE
MATa-2021ver-384,rec5221,mrpl15,S000004304,6,3,8,TRUE,FALSE
MATa-2021ver-384,rec5222,sph1,S000004305,6,3,10,TRUE,FALSE
MATa-2021ver-384,rec5224,nkp2,S000004307,6,3,12,TRUE,FALSE
MATa-2021ver-384,rec5227,est2,S000004310,6,3,14,TRUE,FALSE
MATa-2021ver-384,rec5228,bud6,S000004311,6,3,16,TRUE,FALSE
MATa-2021ver-384,rec5229,mms22,S000004312,6,3,18,TRUE,FALSE
MATa-2021ver-384,rec5231,vps65,S000004314,6,3,20,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,6,3,22,TRUE,FALSE
MATa-2021ver-384,rec3505,eki1,S000002554,6,3,24,TRUE,FALSE
MATa-2021ver-384,rec3506,kgd2,S000002555,6,5,2,TRUE,FALSE
MATa-2021ver-384,rec3507,ydr149c,S000002556,6,5,4,TRUE,FALSE
MATa-2021ver-384,rec3508,num1,S000002557,6,5,6,TRUE,FALSE
MATa-2021ver-384,rec3509,cth1,S000002558,6,5,8,TRUE,FALSE
MATa-2021ver-384,rec3510,gir2,S000002559,6,5,10,TRUE,FALSE
MATa-2021ver-384,rec3511,ent5,S000002560,6,5,12,TRUE,FALSE
MATa-2021ver-384,rec3512,ydr154c,S000002561,6,5,14,TRUE,FALSE
MATa-2021ver-384,rec3513,cpr1,S000002562,6,5,16,TRUE,FALSE
MATa-2021ver-384,rec3514,rpa14,S000002563,6,5,18,TRUE,FALSE
MATa-2021ver-384,rec3515,ydr157w,S000002564,6,5,20,TRUE,FALSE
MATa-2021ver-384,rec3516,hom2,S000002565,6,5,22,TRUE,FALSE
MATa-2021ver-384,rec3517,sac3,S000002566,6,5,24,TRUE,FALSE
MATa-2021ver-384,rec3519,ydr161w,S000002568,6,7,2,TRUE,FALSE
MATa-2021ver-384,rec3520,nbp2,S000002569,6,7,4,TRUE,FALSE
MATa-2021ver-384,rec3521,cwc15,S000002570,6,7,6,TRUE,FALSE
MATa-2021ver-384,rec3523,trm82,S000002572,6,7,8,TRUE,FALSE
MATa-2021ver-384,rec3527,stb3,S000002576,6,7,10,TRUE,FALSE
MATa-2021ver-384,rec3529,hsp42,S000002578,6,7,12,TRUE,FALSE
MATa-2021ver-384,rec3531,arg82,S000002580,6,7,14,TRUE,FALSE
MATa-2021ver-384,rec3533,rsm24,S000002582,6,7,16,TRUE,FALSE
MATa-2021ver-384,rec3534,ngg1,S000002583,6,7,18,TRUE,FALSE
MATa-2021ver-384,rec3536,sdh4,S000002585,6,7,20,TRUE,FALSE
MATa-2021ver-384,rec3537,csn9,S000002586,6,7,22,TRUE,FALSE
MATa-2021ver-384,rec3538,ydr179w-a,S000002587,6,7,24,TRUE,FALSE
MATa-2021ver-384,rec3540,sas4,S000002589,6,9,2,TRUE,FALSE
MATa-2021ver-384,rec3542,plp1,S000002591,6,9,4,TRUE,FALSE
MATa-2021ver-384,rec3543,atc1,S000002592,6,9,6,TRUE,FALSE
MATa-2021ver-384,rec3544,ups3,S000002593,6,9,8,TRUE,FALSE
MATa-2021ver-384,rec3545,ydr186c,S000002594,6,9,10,TRUE,FALSE
MATa-2021ver-384,rec3550,hst4,S000002599,6,9,12,TRUE,FALSE
MATa-2021ver-384,rec3551,nup42,S000002600,6,9,14,TRUE,FALSE
MATa-2021ver-384,rec3552,ydr193w,S000002601,6,9,16,TRUE,FALSE
MATa-2021ver-384,rec3553,mss116,S000002602,6,9,18,TRUE,FALSE
MATa-2021ver-384,rec3554,ref2,S000002603,6,9,20,TRUE,FALSE
MATa-2021ver-384,rec3556,cbs2,S000002605,6,9,22,TRUE,FALSE
MATa-2021ver-384,rec3557,rkm2,S000002606,6,9,24,TRUE,FALSE
MATa-2021ver-384,rec3558,ydr199w,S000002607,6,11,2,TRUE,FALSE
MATa-2021ver-384,rec3559,vps64,S000002608,6,11,4,TRUE,FALSE
MATa-2021ver-384,rec3562,ydr203w,S000002611,6,11,6,TRUE,FALSE
MATa-2021ver-384,rec3563,coq4,S000002612,6,11,8,TRUE,FALSE
MATa-2021ver-384,rec3565,ebs1,S000002614,6,11,10,TRUE,FALSE
MATa-2021ver-384,rec3566,ume6,S000002615,6,11,12,TRUE,FALSE
MATa-2021ver-384,rec3568,ydr209c,S000002617,6,11,14,TRUE,FALSE
MATa-2021ver-384,rec3569,ydr210w,S000002618,6,11,16,TRUE,FALSE
MATa-2021ver-384,rec3572,upc2,S000002621,6,11,18,TRUE,FALSE
MATa-2021ver-384,rec3573,aha1,S000002622,6,11,20,TRUE,FALSE
MATa-2021ver-384,rec3574,ydr215c,S000002623,6,11,22,TRUE,FALSE
MATa-2021ver-384,rec3575,adr1,S000002624,6,11,24,TRUE,FALSE
MATa-2021ver-384,rec3576,rad9,S000002625,6,13,2,TRUE,FALSE
MATa-2021ver-384,rec3577,spr28,S000002626,6,13,4,TRUE,FALSE
MATa-2021ver-384,rec3578,mfb1,S000002627,6,13,6,TRUE,FALSE
MATa-2021ver-384,rec3579,ydr220c,S000002628,6,13,8,TRUE,FALSE
MATa-2021ver-384,rec3580,gtb1,S000002629,6,13,10,TRUE,FALSE
MATa-2021ver-384,rec3581,ydr222w,S000002630,6,13,12,TRUE,FALSE
MATa-2021ver-384,rec3582,crf1,S000002631,6,13,14,TRUE,FALSE
MATa-2021ver-384,rec3584,hta1,S000002633,6,13,16,TRUE,FALSE
MATa-2021ver-384,rec3585,adk1,S000002634,6,13,18,TRUE,FALSE
MATa-2021ver-384,rec3586,sir4,S000002635,6,13,20,TRUE,FALSE
MATa-2021ver-384,rec3588,ivy1,S000002637,6,13,22,TRUE,FALSE
MATa-2021ver-384,rec3589,ydr230w,S000002638,6,13,24,TRUE,FALSE
MATa-2021ver-384,rec3590,cox20,S000002639,6,15,2,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,6,15,4,TRUE,FALSE
MATa-2021ver-384,rec3592,rtn1,S000002641,6,15,6,TRUE,FALSE
MATa-2021ver-384,rec3593,lys4,S000002642,6,15,8,TRUE,FALSE
MATa-2021ver-384,rec3596,mrpl7,S000002645,6,15,10,TRUE,FALSE
MATa-2021ver-384,rec3598,ydr239c,S000002647,6,15,12,TRUE,FALSE
MATa-2021ver-384,rec3600,bud26,S000002649,6,15,14,TRUE,FALSE
MATa-2021ver-384,rec4561,hos2,S000003162,6,15,16,TRUE,FALSE
MATa-2021ver-384,rec4562,gcn1,S000003163,6,15,18,TRUE,FALSE
MATa-2021ver-384,rec4563,dsd1,S000003164,6,15,20,TRUE,FALSE
MATa-2021ver-384,rec4564,mds3,S000003165,6,15,22,TRUE,FALSE
MATa-2021ver-384,rec4565,yip4,S000003166,6,15,24,TRUE,FALSE
MATa-2021ver-384,rec4566,ygl199c,S000003167,6,1,1,TRUE,FALSE
MATa-2021ver-384,rec4567,emp24,S000003168,6,1,3,TRUE,FALSE
MATa-2021ver-384,rec4569,aro8,S000003170,6,1,5,TRUE,FALSE
MATa-2021ver-384,rec4570,kex1,S000003171,6,1,7,TRUE,FALSE
MATa-2021ver-384,rec4571,pox1,S000003173,6,1,9,TRUE,FALSE
MATa-2021ver-384,rec4574,sip2,S000003176,6,1,11,TRUE,FALSE
MATa-2021ver-384,rec4575,mig2,S000003177,6,1,13,TRUE,FALSE
MATa-2021ver-384,rec4576,ypt32,S000003178,6,1,15,TRUE,FALSE
MATa-2021ver-384,rec4577,ncs6,S000003179,6,1,17,TRUE,FALSE
MATa-2021ver-384,rec4578,vam7,S000003180,6,1,19,TRUE,FALSE
MATa-2021ver-384,rec4579,ski8,S000003181,6,1,21,TRUE,FALSE
MATa-2021ver-384,rec4580,ygl214w,S000003182,6,1,23,TRUE,FALSE
MATa-2021ver-384,rec4581,clg1,S000003183,6,3,1,TRUE,FALSE
MATa-2021ver-384,rec4582,kip3,S000003184,6,3,3,TRUE,FALSE
MATa-2021ver-384,rec4583,ygl217c,S000003185,6,3,5,TRUE,FALSE
MATa-2021ver-384,rec4584,ygl218w,S000003186,6,3,7,TRUE,FALSE
MATa-2021ver-384,rec4586,fra2,S000003188,6,3,9,TRUE,FALSE
MATa-2021ver-384,rec4587,nif3,S000003189,6,3,11,TRUE,FALSE
MATa-2021ver-384,rec4588,edc1,S000003190,6,3,13,TRUE,FALSE
MATa-2021ver-384,rec4590,sdt1,S000003192,6,3,15,TRUE,FALSE
MATa-2021ver-384,rec4592,ost5,S000003194,6,3,17,TRUE,FALSE
MATa-2021ver-384,rec4593,mtc3,S000003195,6,3,19,TRUE,FALSE
MATa-2021ver-384,rec4594,vid30,S000003196,6,3,21,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,6,3,23,TRUE,FALSE
MATa-2021ver-384,rec4595,she10,S000003197,6,5,1,TRUE,FALSE
MATa-2021ver-384,rec4596,sap4,S000003198,6,5,3,TRUE,FALSE
MATa-2021ver-384,rec4597,ygl230c,S000003199,6,5,5,TRUE,FALSE
MATa-2021ver-384,rec4598,emc4,S000003200,6,5,7,TRUE,FALSE
MATa-2021ver-384,rec4599,tan1,S000003201,6,5,9,TRUE,FALSE
MATa-2021ver-384,rec4601,"ade5,7",S000003203,6,5,11,TRUE,FALSE
MATa-2021ver-384,rec4602,ygl235w,S000003204,6,5,13,TRUE,FALSE
MATa-2021ver-384,rec4603,mto1,S000003205,6,5,15,TRUE,FALSE
MATa-2021ver-384,rec4604,hap2,S000003206,6,5,17,TRUE,FALSE
MATa-2021ver-384,rec4608,kap114,S000003210,6,5,19,TRUE,FALSE
MATa-2021ver-384,rec4609,ygl242c,S000003211,6,5,21,TRUE,FALSE
MATa-2021ver-384,rec4610,tad1,S000003212,6,5,23,TRUE,FALSE
MATa-2021ver-384,rec4611,rtf1,S000003213,6,7,1,TRUE,FALSE
MATa-2021ver-384,rec4613,rai1,S000003215,6,7,3,TRUE,FALSE
MATa-2021ver-384,rec4615,pde1,S000003217,6,7,5,TRUE,FALSE
MATa-2021ver-384,rec4616,zip2,S000003218,6,7,7,TRUE,FALSE
MATa-2021ver-384,rec4617,rmr1,S000003219,6,7,9,TRUE,FALSE
MATa-2021ver-384,rec4618,hfm1,S000003220,6,7,11,TRUE,FALSE
MATa-2021ver-384,rec4619,rtg2,S000003221,6,7,13,TRUE,FALSE
MATa-2021ver-384,rec4620,hxk2,S000003222,6,7,15,TRUE,FALSE
MATa-2021ver-384,rec4621,fzf1,S000003223,6,7,17,TRUE,FALSE
MATa-2021ver-384,rec4622,zrt1,S000003224,6,7,19,TRUE,FALSE
MATa-2021ver-384,rec4623,adh4,S000003225,6,7,21,TRUE,FALSE
MATa-2021ver-384,rec4624,mnt2,S000003226,6,7,23,TRUE,FALSE
MATa-2021ver-384,rec4625,vel1,S000003227,6,9,1,TRUE,FALSE
MATa-2021ver-384,rec4626,yps5,S000003228,6,9,3,TRUE,FALSE
MATa-2021ver-384,rec4627,ygl260w,S000003229,6,9,5,TRUE,FALSE
MATa-2021ver-384,rec4628,pau11,S000003230,6,9,7,TRUE,FALSE
MATa-2021ver-384,rec4629,ygl262w,S000003231,6,9,9,TRUE,FALSE
MATa-2021ver-384,rec4630,cos12,S000003232,6,9,11,TRUE,FALSE
MATa-2021ver-384,rec4631,aml1,S000003233,6,9,13,TRUE,FALSE
MATa-2021ver-384,rec4633,cul3,S000003235,6,9,15,TRUE,FALSE
MATa-2021ver-384,rec4634,pex31,S000003236,6,9,17,TRUE,FALSE
MATa-2021ver-384,rec4636,prp18,S000003238,6,9,19,TRUE,FALSE
MATa-2021ver-384,rec4637,ect1,S000003239,6,9,21,TRUE,FALSE
MATa-2021ver-384,rec4638,stf2,S000003240,6,9,23,TRUE,FALSE
MATa-2021ver-384,rec4640,nma2,S000003242,6,11,1,TRUE,FALSE
MATa-2021ver-384,rec4641,ygr011w,S000003243,6,11,3,TRUE,FALSE
MATa-2021ver-384,rec4642,ygr012w,S000003244,6,11,5,TRUE,FALSE
MATa-2021ver-384,rec4644,msb2,S000003246,6,11,7,TRUE,FALSE
MATa-2021ver-384,rec4645,ygr015c,S000003247,6,11,9,TRUE,FALSE
MATa-2021ver-384,rec4646,ygr016w,S000003248,6,11,11,TRUE,FALSE
MATa-2021ver-384,rec4647,ygr017w,S000003249,6,11,13,TRUE,FALSE
MATa-2021ver-384,rec4648,ygr018c,S000003250,6,11,15,TRUE,FALSE
MATa-2021ver-384,rec4649,uga1,S000003251,6,11,17,TRUE,FALSE
MATa-2021ver-384,rec4650,vma7,S000003252,6,11,19,TRUE,FALSE
MATa-2021ver-384,rec4651,ygr021w,S000003253,6,11,21,TRUE,FALSE
MATa-2021ver-384,rec4652,ygr022c,S000003254,6,11,23,TRUE,FALSE
MATa-2021ver-384,rec4653,mtl1,S000003255,6,13,1,TRUE,FALSE
MATa-2021ver-384,rec4655,ygr025w,S000003257,6,13,3,TRUE,FALSE
MATa-2021ver-384,rec4656,ygr026w,S000003258,6,13,5,TRUE,FALSE
MATa-2021ver-384,rec2737,glr1,S000006012,6,13,7,TRUE,FALSE
MATa-2021ver-384,rec2738,rps6a,S000006011,6,13,9,TRUE,FALSE
MATa-2021ver-384,rec2739,rlm1,S000006010,6,13,11,TRUE,FALSE
MATa-2021ver-384,rec2740,ypl088w,S000006009,6,13,13,TRUE,FALSE
MATa-2021ver-384,rec2741,ydc1,S000006008,6,13,15,TRUE,FALSE
MATa-2021ver-384,rec2742,elp3,S000006007,6,13,17,TRUE,FALSE
MATa-2021ver-384,rec2744,bro1,S000006005,6,13,19,TRUE,FALSE
MATa-2021ver-384,rec2747,rps9a,S000006002,6,13,21,TRUE,FALSE
MATa-2021ver-384,rec2748,ypl080c,S000006001,6,13,23,TRUE,FALSE
MATa-2021ver-384,rec2749,rpl21b,S000006000,6,15,1,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,6,15,3,TRUE,FALSE
MATa-2021ver-384,rec2750,atp4,S000005999,6,15,5,TRUE,FALSE
MATa-2021ver-384,rec2751,ypl077c,S000005998,6,15,7,TRUE,FALSE
MATa-2021ver-384,rec2754,yta6,S000005995,6,15,9,TRUE,FALSE
MATa-2021ver-384,rec2755,ubp16,S000005993,6,15,11,TRUE,FALSE
MATa-2021ver-384,rec2756,ypl073c,S000005994,6,15,13,TRUE,FALSE
MATa-2021ver-384,rec2757,ypl071c,S000005992,6,15,15,TRUE,FALSE
MATa-2021ver-384,rec2758,muk1,S000005991,6,15,17,TRUE,FALSE
MATa-2021ver-384,rec2759,bts1,S000005990,6,15,19,TRUE,FALSE
MATa-2021ver-384,rec2760,ypl068c,S000005989,6,15,21,TRUE,FALSE
